Student ID,CGPA
2200030314,3.79
2200030318,8.46
2200030324,8.29
2200030336,7.72
2200030403,8.51
2200030382,8.31
2200030455,8.32
2200031426,8.95
2200030025,8.6
2200030152,8.7
2200030031,7.84
2200030029,7.99
2200030164,8.43
2200030161,9.1
2200030140,8.29
2200030072,8.28
2200030059,8.9
2200030037,8.19
2200030099,8.61
2200030129,7.67
2200030046,7.98
2200030044,8.25
2200030045,7.09
2200030076,7.84
2200030069,8.52
2200030066,8.16
2200031412,8.39
2200030075,8.79
2200030047,8.76
2200030167,8.87
2200030150,8.93
2200030156,8.28
2200030160,9.05
2200030093,8.61
2200030083,7.99
2200030079,8.86
2200030021,8.6
2200032099,8.45
2200032040,8.63
2200031869,8.19
2200031929,8.49
2200032109,6.66
2200032030,8.32
2200031879,8.02
2200031871,8.64
2200032073,9.23
2200031958,8.87
2200032025,8.27
2200031843,4.97
2200031937,8.83
2200031894,8.82
2200031873,8.42
2200031891,8.32
2200031844,9
2200032066,8.17
2200031928,8.6
2200031851,8.01
2200032033,8.47
2200031881,8.82
2200031849,9.18
2200032085,8.41
2200032716,9.01
2200032080,8.56
2200032081,8.6
2200032095,8.45
2200031903,8.8
2200031689,8.96
2200031806,8.81
2200031023,7.93
2200031684,8.77
2200030993,8.97
2200031826,8.42
2200031638,8.9
2200031020,8.88
2200031662,8.83
2200031735,8.63
2200031753,8.73
2200031645,9.21
2200031754,8.7
2200031718,8.83
2200031712,7.83
2200031621,8.83
2200031653,8.88
2200031029,9.09
2200031665,9.07
2200031746,7.71
2200031763,8.15
2200031805,8.55
2200031800,6.49
2200031762,8.48
2200031819,8.64
2200031687,8.63
2200031694,9.52
2200031698,9.37
2200031795,7.95
2200031715,8.86
2200032982,7.69
2200032984,9.17
2200032981,8.5
2200032986,8.59
2200032991,8.72
2200033004,8.33
2200032995,7.45
2200033037,7.19
2200033038,8.12
2200033009,7.47
2200033011,7.55
2200033032,8.81
2200033055,8.69
2200033026,7.88
2200033028,8.59
2200033033,8.42
2200033044,8.03
2200033049,8.61
2200033052,8.44
2200033059,8.5
2200033064,8.46
2200033066,8.12
2200033070,8.52
2200033083,8.84
2200033078,8.73
2200033082,8.29
2200033031,3.6
2200033039,3.03
2200033076,3.59
2200033043,2.57
2200033162,6.18
2200033163,8.66
2200033167,6.45
2200033168,8.4
2200033175,5.85
2200033172,6.56
2200033184,7.87
2200033181,7.29
2200033183,8.86
2200033190,8.35
2200033185,5.66
2200033192,6.63
2200033193,7.6
2200033197,7.8
2200033201,8.47
2200033198,7.9
2200033196,8.45
2200033195,8.58
2200033199,7.59
2200033203,4.09
2200033204,6.19
2200033205,9.09
2200033209,8.13
2200033206,7.48
2200033207,6.25
2200033210,8.25
2200033211,6.66
2200033202,8.05
2200033164,8.68
2200039059,8.73
2200031728,8.55
2200030624,8.71
2200030471,8.74
2200030461,8.4
2200030563,8.61
2200030614,8.74
2200030637,4.48
2200030620,8.08
2200030527,8.88
2200030538,8.25
2200030603,8.66
2200030512,8.36
2200030516,8.32
2200030504,4.58
2200030519,7.76
2200030525,8.63
2200031738,8.61
2200030583,8.13
2200030572,8.66
2200030497,8.52
2200031730,8.48
2200031739,8.3
2200030475,3.09
2200030460,7.59
2200030491,8.35
2200030594,8.12
2200030592,8.56
2200030463,8.62
2200030539,8.44
2200031541,8.41
2200031539,7.56
2200031558,7.74
2200031585,8.94
2200031582,8.78
2200031581,8.92
2200031563,8.85
2200031542,6.15
2200031557,7.88
2200031580,8.24
2200031534,8.15
2200031560,8.71
2200031533,8.52
2200031521,9.35
2200031515,7.91
2200031559,8.41
2200031517,8.86
2200031583,8.66
2200031574,6.6
2200031577,8.21
2200031528,8.24
2200031536,8.33
2200031525,8.58
2200031524,9.16
2200031531,8.09
2200031569,8.66
2200031584,8.58
2200031553,8.08
2200031556,8.76
2200031537,8.04
2200030170,7.23
2200030282,7.86
2200030292,8.36
2200030294,8.58
2200030262,9.27
2200030211,7.68
2200030239,7.77
2200030234,8.47
2200030227,8.57
2200030236,8.34
2200030203,8.63
2200030201,8.29
2200030180,8.5
2200030198,8.39
2200030206,7.91
2200030208,6.1
2200030265,8.66
2200030204,8.78
2200032663,7.8
2200030307,8.72
2200030215,8.52
2200030231,7.84
2200030217,8.5
2200032662,7.89
2200030278,7.1
2200030286,8.82
2200032664,8.6
2200030261,8.92
2200030259,8.97
2200030304,8.9
2200031908,8.39
2200031922,8.59
2200031953,8.89
2200031898,7.92
2200031920,8.95
2200031932,8.32
2200031948,8.68
2200031885,8.44
2200031946,8.48
2200031933,8.79
2200031970,8.74
2200031909,8.14
2200031973,6.51
2200031947,7.13
2200031892,7.33
2200031969,8.76
2200031978,7.92
2200031968,8.39
2200031938,8.87
2200031945,9.2
2200031941,8.23
2200031897,8.69
2200031972,8.75
2200031951,8.21
2200031981,8.91
2200031982,8.77
2200031966,8.46
2200031977,8.39
2200030880,7.94
2200030785,8.72
2200030886,8.17
2200030888,7.51
2200030866,8.73
2200030844,8.43
2200030839,8.37
2200030795,9.25
2200030794,8.75
2200030784,9
2200030900,8.49
2200030779,7.89
2200030910,8.56
2200030807,8.87
2200030797,8.73
2200030800,7.85
2200030825,8.73
2200030824,8.39
2200030859,8.61
2200030790,7.66
2200030894,8.76
2200030786,8.51
2200030864,9.18
2200030899,8.49
2200030834,9.07
2200030897,8.48
2200030847,8.05
2200030777,7.85
2200030908,8.71
2200030906,8.76
2200031036,8.8
2200030947,8.21
2200031046,9.02
2200031014,8.33
2200030978,6.21
2200031025,8.35
2200030953,8.36
2200030949,8.4
2200030919,7.64
2200030989,8.39
2200030988,9.14
2200030976,7.13
2200030917,8.72
2200031049,9.17
2200031055,8.9
2200031008,6.69
2200030967,8.74
2200030964,7.82
2200030965,8.9
2200031035,8.73
2200030977,7.6
2200030929,8.54
2200030945,6.77
2200030985,8.35
2200030946,8.49
2200030916,7.68
2200030914,8.57
2200031017,9.1
2200032205,2.69
2200031310,9.08
2200031283,8.31
2200031256,8.35
2200031075,7.08
2200031320,8.97
2200031291,8.67
2200031243,8.25
2200031273,8.84
2200031270,8.76
2200031242,7.76
2200031317,7.95
2200031264,8.91
2200031265,8.8
2200031271,8.76
2200031306,8.79
2200031305,9.07
2200031248,8.2
2200031280,8.53
2200031272,8.86
2200031258,8.31
2200031250,8.3
2200031247,7.48
2200031238,8.15
2200031290,8.34
2200031239,8.23
2200031286,8.37
2200031267,8.36
2200031351,8.31
2200031330,7
2200031331,8.19
2200031406,8.48
2200031395,8.54
2200031326,8.42
2200031322,8.06
2200031360,9.17
2200031332,8.43
2200031324,7.41
2200031345,6.99
2200031375,8.55
2200031376,7.96
2200031374,8.66
2200031401,7.82
2200031385,7.74
2200031405,6.96
2200031394,8.24
2200031378,8.47
2200031402,8.28
2200031382,7.21
2200031377,8.72
2200031358,8.5
2200031400,8.58
2200031353,7.71
2200031505,8.71
2200031495,8.22
2200031511,8.09
2200031462,8.65
2200031452,8.69
2200031428,8.01
2200031432,8.44
2200031460,7.62
2200031500,7.33
2200031477,8.53
2200031504,8.65
2200031485,7.67
2200031447,8.44
2200031490,8.41
2200031498,8.18
2200031473,8.56
2200031461,7.5
2200031478,8.68
2200031496,8.11
2200031445,8.61
2200031497,8.47
2200031486,8.59
2200031502,8.45
2200031431,8.15
2200031508,8.77
2200031471,6.9
2200031503,7.55
2200031453,5.78
2200031444,8.87
2200031506,8.42
2200031596,8.1
2200031650,8.93
2200031699,8.92
2200031595,9.09
2200031624,8.51
2200031722,8.1
2200031660,7.65
2200031705,9.34
2200031619,8.87
2200031724,7.69
2200031700,8.26
2200031634,7.9
2200031673,7.77
2200031725,8.64
2200031672,9.19
2200031707,8.29
2200031674,7.93
2200031590,8.52
2200031647,8.48
2200031701,7.22
2200031615,8.58
2200031716,8.54
2200031723,8.14
2200031604,8.68
2200033275,6.04
2200031772,8.32
2200031740,8.03
2200031838,7.89
2200031835,8.5
2200031791,8.57
2200031840,7.87
2200031884,8.21
2200031774,8.74
2200031768,8.38
2200031777,7.74
2200031810,8.67
2200031834,9.02
2200031773,8.54
2200031755,8.02
2200031780,9.12
2200031822,8.59
2200031872,9.05
2200031775,8.47
2200031824,8.15
2200031787,8.33
2200031883,8.32
2200031876,8.62
2200031867,8.77
2200031821,8.99
2200031771,7.37
2200031833,8.48
2200031823,7.66
2200031770,8.9
2200033298,6.74
2200033146,4.27
2200032046,8.56
2200032047,7.43
2200032003,8.38
2200032027,7.32
2200032034,8.68
2200032048,8.72
2200031986,8.72
2200032049,8.92
2200032010,8.84
2200032031,8.03
2200031994,8.72
2200032019,8.46
2200032021,7.87
2200032023,8.47
2200031983,7.93
2200031993,8.7
2200032036,8.29
2200032017,7.68
2200032063,8.25
2200032037,8.43
2200032043,8.63
2200032011,8.61
2200031996,9.32
2200032020,7.16
2200031988,8.36
2200032002,8.38
2200032005,8.82
2200032022,7.87
2200033246,8.4
2200033252,7.87
2200033255,8.1
2200033257,8.43
2200033271,6.77
2200033272,8.25
2200033278,8.64
2200033279,8.95
2200033281,8.17
2200033286,9.1
2200033288,9.3
2200033301,8.17
2200033302,8.06
2200033165,7.58
2200033169,8.41
2200033179,8.81
2200033182,8.32
2200033200,9.13
2200033208,8.68
2200033215,8.89
2200033218,8.77
2200033107,8.49
2200033113,8.44
2200033127,8.04
2200033129,6.83
2200033131,8.68
2200033134,6.91
2200033151,8.44
2200033145,6.49
2200033155,8.68
2200032130,7.46
2200032148,4.14
2200032077,8.38
2200032144,8.86
2200032152,8.88
2200032101,7.19
2200032100,7.83
2200032122,8.39
2200032121,8.49
2200032113,6.61
2200032103,7.33
2200032111,8.43
2200032086,7.61
2200032147,8.04
2200032127,8.15
2200032143,8.6
2200032131,8.51
2200032087,7.95
2200032142,8.6
2200032079,7.46
2200032136,6.7
2200032146,8.94
2200032137,7.65
2200032108,8.5
2200032157,8.23
2200032151,8.17
2200032150,7.79
2200032125,8.4
2200032156,8.64
2200032202,7.28
2200032196,8.48
2200032231,7.25
2200032219,8.24
2200032237,8.61
2200032238,8.75
2200032158,8.04
2200032182,6.77
2200032234,7.76
2200032221,8.31
2200031409,8.24
2200032230,8.46
2200032159,7.49
2200032210,5.85
2200032226,8.4
2200032177,6.77
2200032224,8.3
2200032225,7.73
2200032741,#N/A
2200032211,8.97
2200032191,8.3
2200032165,8.84
2200032163,9.3
2200032232,8.18
2200032179,8.6
2200032180,8.01
2200032181,7.86
2200032233,8.76
2200032222,7.95
2200032313,8.05
2200032340,8.54
2200032325,7.51
2200032323,8.17
2200032333,7.84
2200032341,8.24
2200032327,8.62
2200032354,8.77
2200032336,8.9
2200032342,7.54
2200032309,7.25
2200032300,8.66
2200032353,8.91
2200032305,9.1
2200032298,8.78
2200032357,8.65
2200032334,8.09
2200032299,8.86
2200032347,8.95
2200032352,8.63
2200032316,8.67
2200032318,7.86
2200032326,8.98
2200032308,8.35
2200032302,8.49
2200032307,7.48
2200032351,8.56
2200032346,8.02
2200032301,8.2
2200032303,6.14
2200032373,8.72
2200032381,8
2200032359,8.27
2200032368,8.02
2200032402,8.42
2200032405,8.41
2200031309,8.02
2200032367,8.11
2200032413,8.47
2200032396,8.66
2200032379,8.18
2200032406,8.51
2200032383,8.16
2200032385,8.24
2200032374,8.02
2200032371,8.3
2200032417,8.52
2200032407,8.48
2200032401,7.84
2200032414,8.72
2200032365,8.65
2200032393,8.27
2200032410,8.83
2200032412,8.09
2200032408,8.9
2200032409,8.09
2200032714,9.01
2200032403,8.5
2200032375,8.68
2200032448,8.93
2200032420,8.57
2200032428,8.77
2200032449,7.62
2200032485,7.94
2200032426,7.04
2200032427,8.35
2200032435,7.86
2200032445,8.93
2200032468,7.33
2200032440,7.22
2200032444,8.19
2200032469,3.85
2200032441,7.69
2200032455,8.97
2200032486,8.58
2200032433,4.88
2200032464,8.27
2200032431,8.31
2200032447,7.49
2200032456,8.47
2200032453,7.96
2200032442,8.95
2200032476,8.58
2200032459,9.08
2200032462,7.96
2200032465,8.75
2200032429,8.11
2200032475,7.86
2200032550,8.36
2200032551,8.9
2200032516,7.59
2200032552,8.25
2200032511,7.52
2200032555,6.54
2200032519,5.26
2200032498,8.82
2200032535,8.64
2200032490,9.2
2200032510,8.67
2200032492,8.53
2200032533,7.35
2200032524,7.97
2200032523,8.37
2200032508,8.48
2200032513,8.2
2200032518,8.8
2200032538,8.2
2200032553,6.03
2200032707,1.13
2200032517,8.15
2200032522,7.81
2200032488,8
2200032528,8.9
2200032494,7.85
2200032530,7.09
2200032542,8.51
2200032514,8.37
2200032544,7.22
2200032614,7.16
2200032585,7.79
2200032607,8.88
2200032590,8.91
2200032613,8.21
2200032611,7.77
2200032615,7.93
2200032597,6.87
2200032578,8.84
2200032594,5.55
2200032616,8.88
2200032556,8.97
2200032603,8.35
2200032605,8.07
2200032560,7.65
2200032559,7.91
2200032565,9.02
2200032618,8.17
2200032593,7.25
2200032600,7.23
2200032561,9.07
2200032596,8.41
2200032602,8.37
2200032604,8.07
2200032609,8.04
2200032599,8.58
2200032583,8.54
2200032584,8.6
2200032644,8.8
2200032625,8.67
2200032638,7.67
2200032621,6.2
2200032634,7.63
2200032628,8.5
2200032630,8.05
2200032624,8.43
2200032643,8.9
2200032620,7.39
2200032623,7.87
2200032659,7.94
2200032635,4.53
2200032653,8.16
2200032654,8.25
2200032637,7.13
2200032660,7.93
2200032655,8.08
2200032622,6.94
2200032656,7.37
2200032646,7.81
2200032651,8.79
2200032648,8.49
2200032626,8.12
2200032776,7.58
2200031224,8.6
2200032828,2.44
2200032762,7.99
2200032764,7.53
2200032770,7.95
2200032773,8.42
2200032778,8.63
2200032800,8.19
2200032798,7.93
2200032805,8.45
2200032799,8.05
2200032785,8.94
2200032801,8.93
2200032804,8.95
2200032808,6.84
2200032827,8.66
2200032811,6.22
2200032838,8.45
2200032831,8.82
2200032793,8.22
2200032794,8.59
2200032817,8.04
2200032830,7.88
2200032826,8.63
2200032834,7.41
2200032837,7.99
2200032796,4.62
2200032972,8.92
2200032968,8.71
2200032970,8.45
2200032975,8.35
2200032859,7.85
2200032857,6.49
2200032925,3.01
2200032870,8.72
2200032872,8.38
2200032875,4.24
2200032899,7.69
2200032898,5.93
2200032897,8.19
2200032903,8.49
2200032906,6.44
2200032919,7.47
2200032916,8.96
2200032924,8.86
2200032938,8.46
2200032950,8.65
2200032947,9.06
2200032954,8.95
2200032856,9.11
2200032912,8.87
2200032953,8.45
2200032905,9.01
2200032863,7.65
2200032867,7.46
2200032248,8.47
2200032261,7.39
2200032283,7.35
2200032287,8.29
2200032256,8.44
2200032257,8.58
2200032297,7.48
2200032249,4.32
2200032270,8.64
2200032253,8.83
2200032239,8.34
2200032271,8.81
2200032245,7.96
2200032250,8.33
2200032244,8.77
2200032282,8.97
2200032266,6.55
2200032268,8.55
2200032272,7.57
2200032278,7.49
2200032296,8.73
2200032259,8.29
2200032288,7.46
2200032291,8.69
2200032240,8.42
2200032242,3.11
2200032243,6.9
2200032281,8.79
2200032241,8.26
2200032279,6.53
2200033248,7.51
2200033251,6.42
2200033250,7.64
2200033253,8.63
2200033260,4.76
2200033254,8.46
2200033258,8.36
2200033259,8.68
2200033261,7.15
2200033262,7.49
2200033264,7.26
2200033236,7.56
2200033235,8.14
2200033213,7.45
2200033214,7.67
2200033219,7.68
2200033220,5.94
2200033223,7.41
2200033225,8.48
2200033226,6.93
2200033233,8.54
2200033231,8.98
2200033237,8.25
2200033228,8.77
2200033240,8.42
2200033238,8.17
2200033239,7.56
2200033242,8.27
2200033243,8.66
2200033256,8.02
2200032674,8.3
2200032718,7.99
2200032673,8.93
2200032690,8.9
2200032738,8.59
2200032399,8.81
2200032671,8.4
2200032682,8.22
2200032665,8.25
2200032684,7.45
2200032688,8.95
2200032683,7.59
2200032685,8.72
2200032686,8.02
2200032695,3.69
2200032676,7.6
2200032706,8.22
2200032719,8.61
2200032728,8.63
2200032729,8.73
2200032731,6.46
2200032735,8.75
2200032742,8.05
2200032743,8.83
2200032740,8.6
2200032751,7.95
2200032760,7.07
2200032754,9.29
2200032753,8.2
2200033166,8.96
2200030769,1.01
2200031244,9.61
2200030926,8.69
2200031936,9.01
2200031627,9.08
2200030054,8.43
2200030220,9.55
2200030529,8.88
2200032000,9.1
2200030050,5.71
2200031874,8.73
2200030378,9.32
2200030882,9.3
2200030609,9.52
2200030625,9.43
2200031987,9.3
2200032349,9.67
2200030961,9.15
2200030671,9.02
2200031010,9.34
2200031327,9.33
2200031832,9.35
2200031629,9.56
2200032937,8.84
2200032008,9.33
2200030092,9.04
2200039118,9.64
2200039119,8.11
2200039001,8.17
2200039002,7.99
2200039003,9.07
2200039007,7.81
2200039006,8.88
2200039008,7.08
2200039009,5.66
2200039011,8.19
2200039010,8.81
2200039012,6.82
2200039024,9.01
2200039023,8.73
2200039015,9.31
2200039014,8.3
2200039027,9.23
2200039028,9.37
2200039022,9.44
2200039025,9.37
2200039017,8.98
2200039016,9.64
2200039020,9.13
2200039018,9.58
2200039004,9.1
2200039175,8.9
2200030770,7.48
2200030764,8.78
2200030765,9.02
2200030775,9.04
2200030776,7.88
2200039039,8.36
2200039055,9.68
2200039054,9.46
2200039035,9.62
2200039042,2.26
2200039050,8.67
2200039058,9.14
2200039038,8.92
2200039033,9.69
2200039056,8.48
2200039047,9.1
2200039040,9.41
2200039044,9.48
2200039046,9.12
2200039045,9.61
2200039051,9.49
2200039049,8.86
2200039037,9.17
2200039030,9.49
2200039043,9.51
2200031225,8.02
2200031235,8.84
2200031064,8.75
2200031299,6.98
2200031065,8.74
2200031216,8.7
2200031121,8.22
2200031079,7.74
2200031161,8.83
2200031159,8.37
2200031160,8.56
2200031223,8.44
2200031220,8.48
2200031086,7.72
2200031091,4.06
2200031141,7.88
2200031142,8.14
2200031067,7.64
2200031173,8.44
2200031109,8.03
2200031171,8.61
2200031078,8.54
2200031217,7.91
2200031152,7.09
2200031077,7.74
2200031229,8.12
2200031179,8.73
2200031076,8.22
2200031231,8.52
2200031228,8.16
2200033295,6.41
2200033296,4.5
2200033299,7.55
2200033309,8.05
2200039078,9.38
2200039061,8.5
2200039066,9.06
2200039060,9.3
2200039067,9.58
2200039080,9.4
2200039069,9.57
2200039070,9.46
2200039075,9.37
2200039065,9.37
2200039074,8.76
2200039088,9.7
2200039079,9.16
2200039064,9.38
2200039087,9.21
2200039089,9.18
2200039081,8.78
2200039063,9.52
2200039077,9.69
2200039073,9.71
2200039084,9.43
2200039149,8.25
2200039068,9.22
2200039076,9.57
2200039072,8.86
2200039092,9.25
2200039110,9.48
2200039099,9.42
2200039100,9.52
2200039107,9.27
2200039094,9.54
2200039104,9.22
2200039093,9.44
2200039115,8.33
2200039112,9.57
2200039091,9.24
2200039109,9.19
2200039090,8.48
2200039096,9.3
2200039108,9.67
2200039114,9.37
2200039117,9.44
2200039097,8.84
2200039101,7.45
2200039105,9.53
2200039102,9.44
2200039106,9.15
2200039111,9.4
2200039098,9.26
2200030155,8.69
2200030027,8.94
2200030325,8.74
2200030036,8.4
2200030157,8.34
2200030141,8.25
2200030335,8.21
2200030277,7.99
2200030114,7.9
2200030117,8.54
2200030237,7.69
2200030004,8.2
2200030116,9.36
2200030162,8.04
2200030130,8.05
2200030121,8.13
2200030118,8.3
2200030268,5.96
2200030273,9.07
2200030012,7.32
2200030327,7.54
2200030343,9.18
2200030291,8.76
2200030077,8.56
2200030356,7.89
2200030197,7.92
2200030362,9.18
2200030174,8.72
2200030345,9.22
2200030248,9.08
2200039130,9.3
2200039124,9.28
2200039141,9.57
2200039136,9.71
2200039121,9.38
2200039120,9.59
2200039131,9.47
2200039132,9.67
2200039138,9.42
2200039142,8.99
2200039143,9.44
2200039137,9.26
2200039134,9.13
2200039139,9.46
2200039122,9.51
2200039140,9.57
2200039144,8.71
2200039127,9.42
2200039128,9
2200039133,9.58
2200039129,9.6
2200039125,9.36
2200039123,6.1
2200039185,3.85
2200033310,6.99
2200032997,8.76
2200033005,7.4
2200033045,8.25
2200033029,8.07
2200033040,5.33
2200033063,5.86
2200033065,4.36
2200033084,8.77
2200033089,8.28
2200033090,8.72
2200033092,8.76
2200033101,8.56
2200033036,7.77
2200032893,8.79
2200032936,8.45
2200032961,7.7
2200032868,6.67
2200032882,8.68
2200032884,8.88
2200033057,8.53
2200032945,8.87
2200032964,8.65
2200032967,7.23
2200032960,8.68
2200032927,9.27
2200032849,8.59
2200032844,9.06
2200032866,8.34
2200032878,8.73
2210030146,8.75
2200031302,8.77
2200039151,8.6
2200039152,8.58
2200039165,8.91
2200039158,9.17
2200039169,9.6
2200039159,8.51
2200039150,9.57
2200039157,8.95
2200039156,9.16
2200039155,9.08
2200039160,7.6
2200039161,9.24
2200039162,9.14
2200039163,9.55
2200039167,8.88
2200039166,9.33
2200039168,8.62
2200039170,9.48
2200039171,8.86
2200039173,8.65
2200039172,9.26
2200039176,9.45
2200039179,5.36
2200039181,8.89
2200039183,9.04
2200039184,7.18
2200032569,8.27
2200032589,8.09
2200032681,7.25
2200032566,8.46
2200032568,8.17
2200032598,8.73
2200032592,8.37
2200032612,8.65
2200032617,8.54
2200032756,8.63
2200032765,8.44
2200032787,8.4
2200032832,8.62
2200032814,7.78
2200032824,8.42
2200032822,7.42
2200032809,7.71
2200032842,9.02
2200032639,8.29
2200032640,8.44
2200032677,8.23
2200032703,8.84
2200032699,8.54
2200032725,9.01
2200032730,8.82
2200032732,8.72
2200032749,2.98
2200032755,8.4
2200039146,9.57
2200039145,9.32
2200030423,9.29
2200030509,8.69
2200030507,8.56
2200030506,8.66
2200030578,9
2200030437,8.92
2200030465,8.62
2200030430,8.83
2200030588,8.78
2200030587,8.87
2200030597,7.91
2200030596,9.11
2200030417,9.34
2200030616,8.82
2200030607,9.22
2200030494,8.11
2200030662,8.55
2200030550,8.74
2200030372,9.17
2200030407,8.67
2200030605,7.58
2200030599,8.04
2200030517,9.61
2200030486,8.78
2200030400,8.96
2200030381,8.32
2200030386,8.17
2200030518,8.38
2200030579,9.39
2200030380,8.4
2200033157,8.19
2200033159,8.62
2200033087,7.93
2200033085,8.2
2200033093,8.13
2200033094,4.45
2200033096,7.59
2200033099,8.63
2200033100,7.56
2200033102,6.57
2200033106,9.06
2200033105,6.78
2200033112,8.19
2200033111,8.14
2200033115,8.62
2200033118,7.57
2200033119,8.6
2200033130,8.98
2200033133,7.13
2200033136,8.94
2200033137,4.12
2200033140,2.31
2200033141,7.12
2200033142,8.87
2200033147,8.38
2200033149,8.05
2200033150,9.02
2200033148,8.46
2200033114,6
2200033091,8.43
2200032264,7.52
2200032482,9.1
2200032176,8.59
2200032217,8.91
2200032214,8.85
2200032388,6.07
2200032174,9
2200032430,7.79
2200032263,8.9
2200032328,8.3
2200032322,8.26
2200032277,6.43
2200032539,9
2200032540,8.85
2200032285,8.85
2200032295,8.83
2200032387,8.72
2200032397,8.36
2200032169,9.17
2200032273,9.26
2200032275,9.08
2200032126,8.33
2200032168,7.99
2200032320,8.7
2200032389,8.19
2200032133,9.22
2200032195,8.4
2200032170,8.99
2200032419,6.08
2200032189,7.75
2200031081,8.74
2200031071,8.74
2200031168,8.71
2200031163,8.85
2200031196,9.22
2200031157,9.17
2200031205,8.28
2200031131,8.83
2200031130,8.8
2200031143,8.21
2200031184,8.78
2200031070,9.38
2200031186,7.07
2200031094,6.07
2200031063,8.88
2200031208,9.05
2200031204,8.86
2200031206,8.84
2200031154,9.01
2200031040,8.32
2200031062,8.74
2200031092,9
2200031103,9.13
2200031096,8.87
2200031189,8.73
2200031314,8.92
2200031313,8.51
2200031456,8.67
2200031573,8.13
2200031481,8.92
2200031592,7.83
2200031483,8.59
2200031435,8.45
2200031610,8.88
2200031550,8.54
2200031429,8.61
2200031367,8.75
2200031459,8.86
2200031570,8.5
2200031411,8.88
2200031403,8.27
2200031613,8.98
2200031464,7.97
2200031466,9.25
2200031404,9.28
2200031545,6.84
2200031543,6.65
2200031572,8.7
2200031410,8.68
2200031544,8.58
2200031408,8.58
2200031482,8.99
2200031384,8.61
2200031407,9.07
2200031526,8.23
